Time,score
1,27.0162
1,26.0642
2,24.3891
2,23.6728
2,21.9795
3,19.9559
3,18.7459
3,17.7226
3,16.6718
4,15.54
4,14.731
5,12.3044
5,11.4754
5,11.4754
6,10.4903
6,10.4903
7,7.78599
7,7.78599
8,7.22287
9,6.30361
9,6.30361
10,5.78697
10,5.75149
11,5.27013
11,5.11498
12,4.29708
12,4.25953
13,4.25953
13,4.25953
14,4.07331
15,3.97498
16,3.91285
17,3.91285
17,3.71135
18,3.62173
19,3.62173
19,3.53727
20,3.53727
21,3.53727
21,3.51136
22,3.51136
22,3.51136
23,3.45662
23,3.41829
24,3.41829
24,3.41829
24,3.41829
25,3.41829
26,3.36368
26,3.36368
27,3.29547
27,3.29547
28,3.26196
28,3.26196
29,3.26196
29,3.22047
30,3.14146
30,3.13448
31,3.13448
31,3.13448
32,3.02471
33,2.99416
33,2.99416
34,2.99416
34,2.99416
35,2.99416
35,2.99416
35,2.99416
36,2.99416
37,2.99416
37,2.99416
38,2.99416
38,2.99416
39,2.96774
39,2.96774
40,2.96774
40,2.96774
41,2.96774
41,2.96774
42,2.96774
42,2.96774
43,2.96774
44,2.90068
44,2.90068
45,2.90068
45,2.90068
46,2.90068
46,2.84554
47,2.84554
47,2.84554
48,2.84554
48,2.84554
49,2.84554
50,2.84554
50,2.84554
50,2.84554
51,2.84554
52,2.84554
52,2.84554
53,2.84554
53,2.84554
54,2.84554
54,2.83568
55,2.83568
55,2.83568
55,2.83568
56,2.83568
56,2.83568
57,2.83568
57,2.83568
58,2.83568
58,2.83568
59,2.83568
59,2.82453
59,2.82453
60,2.82394
60,2.82394
61,2.82394
61,2.82394
62,2.82394
62,2.82394
63,2.82394
63,2.82394
64,2.82394
64,2.82394
65,2.81472
65,2.81472
66,2.81472
66,2.81472
67,2.81472
68,2.8106
68,2.8106
69,2.8106
69,2.8106
70,2.8106
70,2.8106
71,2.8106
71,2.8106
71,2.8106
72,2.8106
73,2.8106
73,2.8106
74,2.8106
74,2.8106
75,2.8106
75,2.8106
76,2.8106
76,2.8106
77,2.8037
77,2.8037
78,2.8037
78,2.8037
79,2.8037
79,2.8037
80,2.8037
80,2.8037
80,2.8037
81,2.8037
81,2.8037
82,2.8037
82,2.8037
83,2.8037
83,2.8037
84,2.8037
84,2.8037
85,2.8037
85,2.8037
86,2.79675
86,2.79675
86,2.79675
87,2.79675
87,2.79675
88,2.79675
88,2.77538
89,2.77538
89,2.77538
90,2.77538
90,2.77538
91,2.77538
91,2.77538
92,2.77538
92,2.77538
93,2.77538
94,2.77538
94,2.77538
95,2.77538
95,2.77538
96,2.77538
96,2.77538
97,2.75845
97,2.75845
98,2.75845
98,2.75845
99,2.75845
99,2.75845
100,2.75845
100,2.75845
101,2.75845
101,2.75845
102,2.75845
102,2.75845
103,2.75845
103,2.75845
103,2.75845
104,2.75845
104,2.75845
105,2.75845
105,2.75845
106,2.75845
106,2.75845
107,2.75845
107,2.75845
108,2.75845
108,2.75845
109,2.75845
109,2.75845
109,2.75845
110,2.75845
111,2.75845
112,2.75845
113,2.75845
116,2.74887
118,2.74887
120,2.74887
122,2.74887
123,2.74887
126,2.74887
128,2.74887
131,2.72684
134,2.72684
137,2.72684
138,2.72684
141,2.72684
144,2.72684
147,2.72684
149,2.72684
152,2.72684
154,2.72684
157,2.72684
159,2.72684
163,2.71351
164,2.71351
167,2.71351
171,2.71351
174,2.7016
177,2.7016
181,2.7016
183,2.7016
185,2.7016
189,2.7016
192,2.7016
195,2.7016
198,2.69924
199,2.69924
201,2.69924
204,2.69924
207,2.69924
209,2.69924
212,2.69924
214,2.69924
217,2.69924
221,2.69924
223,2.69924
226,2.69924
228,2.69924
231,2.69924
233,2.69924
235,2.69924
237,2.69634
239,2.69634
242,2.69634
244,2.69634
246,2.69634
248,2.69634
251,2.69634
253,2.69634
257,2.69634
259,2.69634
262,2.69634
263,2.69634
265,2.69634
268,2.69634
271,2.69634
273,2.69634
275,2.69634
277,2.69634
280,2.69634
282,2.68667
284,2.68667
286,2.68667
289,2.68667
293,2.68667
297,2.68667
300,2.68667
303,2.68667
307,2.68667
309,2.68385
312,2.68385
314,2.68385
315,2.68336
317,2.68336
319,2.68336
321,2.68336
324,2.68336
326,2.68336
330,2.68336
331,2.68336
334,2.68292
336,2.68105
338,2.68105
340,2.68089
343,2.68089
345,2.68089
348,2.68089
350,2.68089
352,2.68089
355,2.68089
357,2.67403
359,2.67403
363,2.67403
366,2.67403
370,2.67403
372,2.67403
375,2.67403
377,2.67403
380,2.67403
383,2.67403
386,2.67403
388,2.67403
390,2.67403
393,2.67403
396,2.67403
398,2.67403
400,2.66949
402,2.66663
405,2.66663
407,2.66663
410,2.66663
413,2.66663
416,2.66663
419,2.66511
423,2.66511
426,2.66511
430,2.66511
433,2.66511
436,2.66511
439,2.66511
442,2.66511
445,2.66511
449,2.66511
452,2.66511
455,2.66511
458,2.66511
460,2.66511
464,2.66511
468,2.66511
471,2.66511
476,2.66511
480,2.66511
485,2.66447
486,2.66447
488,2.66447
490,2.66447
493,2.66447
495,2.66447
497,2.66447
499,2.66447
501,2.66447
503,2.66447
506,2.66411
508,2.66411
510,2.66411
514,2.66411
516,2.66411
518,2.66411
520,2.66365
522,2.66365
525,2.66365
527,2.66365
529,2.66365
532,2.66212
534,2.66212
536,2.66212
538,2.66212
541,2.66212
543,2.66212
546,2.66212
549,2.66212
552,2.65888
556,2.65888
560,2.65888
563,2.65888
565,2.65888
567,2.65888
570,2.65888
573,2.65888
575,2.65888
578,2.65888
580,2.65888
583,2.65888
585,2.65888
588,2.65888
590,2.65888
592,2.65888
595,2.65888
598,2.65888
602,2.65778
605,2.65778
608,2.65778
611,2.65778
614,2.65778
617,2.65778
620,2.65778
621,2.65729
623,2.65578
627,2.65578
629,2.65578
631,2.65578
634,2.65578
636,2.65578
639,2.6557
641,2.6557
644,2.6557
647,2.6557
650,2.6557
653,2.6557
656,2.6557
661,2.6557
663,2.6557
668,2.6557
672,2.6557
680,2.6557
684,2.6557
686,2.6557
687,2.6557
689,2.6557
693,2.6557
696,2.6557
701,2.6557
704,2.6557
708,2.6557
711,2.6557
715,2.6557
718,2.6557
720,2.6557
723,2.6557
726,2.65544
730,2.65544
734,2.65544
739,2.65544
742,2.65544
746,2.65544
750,2.65544
754,2.65544
756,2.65544
758,2.65544
761,2.65544
764,2.65544
767,2.65544
772,2.65544
775,2.65544
778,2.65443
782,2.65443
784,2.65443
787,2.65443
790,2.65443
793,2.65443
796,2.65443
799,2.65443
803,2.65443
806,2.65443
809,2.65443
812,2.65443
816,2.65443
820,2.65443
822,2.65443
825,2.65443
827,2.65443
830,2.65443
833,2.65443
836,2.65443
839,2.65443
842,2.65443
845,2.65443
848,2.65443
851,2.65443
854,2.65366
857,2.65366
862,2.65366
865,2.65366
868,2.65366
872,2.65366
876,2.65366
879,2.65366
882,2.65366
886,2.65366
889,2.65366
892,2.65366
895,2.65366
898,2.65366
901,2.65366
904,2.65366
906,2.65366
909,2.65366
912,2.65366
915,2.65365
918,2.65365
922,2.65365
926,2.65365
927,2.65365
931,2.65365
935,2.65365
938,2.65365
942,2.65365
947,2.65357
949,2.65357
953,2.65357
956,2.65357
959,2.65304
962,2.65304
964,2.65304
968,2.65304
970,2.65304
973,2.65304
977,2.65304
979,2.65304
981,2.65304
982,2.65259
985,2.65169
988,2.65169
990,2.65169
992,2.65169
994,2.65169
996,2.64935
1000,2.64935
1003,2.64935
1007,2.64935
1011,2.64935
1013,2.64935
1016,2.64935
1019,2.64935
1022,2.64935
1027,2.64905
1031,2.64905
1036,2.64905
1039,2.64905
1044,2.64905
1046,2.64905
1050,2.64905
1054,2.64905
1060,2.64886
1065,2.64886
1077,2.6473
1086,2.6473
1093,2.6473
1099,2.6473
1105,2.64648
1111,2.64591
1120,2.64591
1130,2.64591
1138,2.64591
1146,2.64591
1154,2.64591
1165,2.64591
1173,2.64591
1184,2.64591
1191,2.64591
1195,2.64591
1201,2.64591
1210,2.64591
1219,2.64591
1226,2.64591
1235,2.64591
1243,2.64591
1250,2.64591
1262,2.64591
1270,2.64591
1274,2.64546
1280,2.64546
1287,2.64546
1292,2.64546
1300,2.64546
1308,2.64546
1317,2.64546
1330,2.64546
1335,2.64546
1345,2.64546
1355,2.64488
1363,2.64488
1371,2.64488
1380,2.64488
1387,2.64488
1392,2.64488
1401,2.64488
1411,2.64488
1418,2.64488
1426,2.64488
1435,2.64488
1444,2.64488
1456,2.64488
1463,2.64488
1471,2.64488
1476,2.64488
1481,2.64488
1487,2.64488
1491,2.64488
1495,2.64488
1498,2.64488
1502,2.64488
1507,2.64488
1514,2.64488
1519,2.64488
1523,2.64488
1528,2.64488
1532,2.64488
1539,2.64488
1544,2.64488
1551,2.64488
1556,2.64488
1563,2.64488
1568,2.64488
1574,2.64488
1578,2.64488
1586,2.64488
1592,2.64488
1600,2.64488
1607,2.64488
1613,2.64488
1620,2.64488
1627,2.64488
1634,2.64488
1640,2.64488
1647,2.64488
1651,2.64488
1655,2.64488
1662,2.64488
1668,2.64488
1673,2.64488
1676,2.64488
1682,2.64488
1687,2.64488
1692,2.64488
1697,2.64488
1701,2.64488
1706,2.64488
1715,2.64488
1719,2.64488
1730,2.64488
1737,2.64488
1744,2.64488
1748,2.64436
1754,2.64436
1758,2.64436
1762,2.64436
1766,2.64436
1770,2.64436
1774,2.64436
1779,2.64436
1786,2.64436
1790,2.64436
1794,2.64436
1799,2.64436
1804,2.64436
1813,2.64436
1823,2.64436
1829,2.64436
1834,2.64436
1838,2.64436
1842,2.64436
1848,2.64436
1852,2.64436
1856,2.64436
1862,2.64436
1868,2.64436
1876,2.64436
1881,2.64436
1887,2.64436
1892,2.64436
1897,2.64436
1901,2.64436
1906,2.64436
1910,2.64377
1914,2.64377
1919,2.64377
1925,2.64377
1931,2.64314
1936,2.64314
1941,2.64314
1946,2.64314
1952,2.64314
1956,2.64314
1964,2.64314
1970,2.64314
1977,2.64314
1981,2.64314
1989,2.64314
1994,2.64314
2000,2.64314
2007,2.64314
2014,2.64314
2021,2.64314
2029,2.64314
2034,2.64314
2044,2.64314
2052,2.64314
2058,2.64314
2063,2.64314
2071,2.64314
2079,2.64314
2088,2.64314
2094,2.64314
2100,2.64314
2109,2.64314
2117,2.64314
2125,2.64314
2131,2.64314
2138,2.64314
2143,2.64314
2149,2.64314
2159,2.64314
2164,2.64314
2169,2.64314
2173,2.64314
2184,2.64314
2190,2.64314
2199,2.64314
2206,2.64314
2213,2.64314
2220,2.64314
2228,2.64314
2235,2.64314
2240,2.64314
2245,2.64314
2249,2.64314
2256,2.64314
2264,2.64314
2269,2.64314
2273,2.64314
2278,2.64314
2283,2.64314
2287,2.64314
2293,2.64314
2300,2.64314
2305,2.64314
2312,2.64314
2317,2.64314
2326,2.64314
2337,2.64314
2344,2.64314
2351,2.64314
2357,2.64314
2364,2.64314
2376,2.64314
2386,2.64314
2392,2.64314
2400,2.64314
2403,2.64314
2410,2.64314
2420,2.64314
2429,2.64314
2433,2.64314
2439,2.64314
2448,2.64314
2452,2.64314
2460,2.64314
2464,2.64314
2469,2.64314
2473,2.64314
2480,2.64314
2487,2.64314
2492,2.64314
2500,2.64314
2508,2.6426
2517,2.6426
2523,2.6426
2530,2.6426
2536,2.6426
2544,2.6426
2550,2.6426
2555,2.6426
2563,2.6426
2568,2.6426
2574,2.6426
2579,2.6426
2586,2.6426
2590,2.6426
2597,2.6426
2607,2.6426
2613,2.6426
2617,2.6426
2623,2.6426
2628,2.6426
2635,2.64258
2639,2.64258
2647,2.64258
2650,2.64258
2658,2.64258
2666,2.64258
2670,2.64258
2678,2.64258
2683,2.64258
2690,2.64258
2696,2.64258
2705,2.64233
2715,2.64233
2720,2.64233
2728,2.64233
2733,2.64233
2739,2.64233
2746,2.64233
2751,2.64231
2756,2.64231
2761,2.64231
2765,2.64231
2770,2.64231
2778,2.64231
2787,2.64231
2795,2.64231
2801,2.64231
2806,2.64231
2815,2.64231
2821,2.64231
2826,2.64231
2832,2.64231
2839,2.64231
2849,2.64231
2854,2.64231
2861,2.64231
2868,2.64231
2878,2.64231
2884,2.64231
2891,2.64231
2898,2.64231
2908,2.64231
2915,2.64231
2928,2.64231
2938,2.64231
2947,2.64231
2956,2.64231
2963,2.64231
2970,2.64231
2975,2.64231
2982,2.64231
2989,2.64231
2993,2.64231
2999,2.64231
3005,2.64231
3011,2.64231
3017,2.64231
3024,2.64231
3029,2.64231
3036,2.64231
3044,2.64231
3053,2.64231
3063,2.64231
3070,2.64231
3075,2.64231
3084,2.64213
3092,2.64213
3105,2.64213
3112,2.64213
3125,2.64213
3131,2.64213
3137,2.64213
3143,2.64213
3156,2.64213
3165,2.64213
3173,2.64213
3184,2.64213
3192,2.64213
3200,2.64213
3207,2.64213
3216,2.64213
3222,2.64213
3232,2.64213
3239,2.64213
3245,2.64213
3251,2.64213
3257,2.64213
3262,2.64213
3270,2.64189
3277,2.64189
3286,2.64189
3292,2.64189
3296,2.64189
3304,2.64189
3312,2.64189
3317,2.64189
3322,2.64189
3326,2.64189
3331,2.64189
3342,2.64189
3351,2.64189
3359,2.64189
3366,2.64189
3372,2.64189
3379,2.64189
3387,2.64189
3393,2.64189
3400,2.64189
3406,2.64189
3412,2.64189
3418,2.64189
3421,2.64189
3429,2.64189
3438,2.64189
3445,2.64177
3450,2.64177
3455,2.64177
3465,2.64177
3472,2.64177
3478,2.64177
3488,2.64177
3496,2.64177
3502,2.64177
3508,2.64177
3514,2.64177
3522,2.64177
3531,2.64177
3537,2.64177
3543,2.64177
3555,2.64177
3564,2.64177
3570,2.64177
3577,2.64177
3583,2.64177
3593,2.64177
3599,2.64177
3605,2.64177
3614,2.64177
3625,2.64177
3634,2.64177
3641,2.64177
3648,2.64177
3658,2.64177
3668,2.64177
3673,2.64177
3679,2.64177
3687,2.64177
3698,2.64177
3706,2.64177
3713,2.64177
3723,2.64177
3736,2.64177
3745,2.64177
3751,2.64177
3760,2.64177
3770,2.64177
3778,2.64177
3784,2.64177
3792,2.64177
3799,2.64177
3812,2.64177
3824,2.64177
3831,2.64177
3841,2.64177
3846,2.64177
3856,2.64177
3865,2.64177
3877,2.64177
3888,2.64177
3895,2.64177
3906,2.64177
3915,2.64153
3924,2.64153
3931,2.64153
3936,2.64153
3940,2.64153
3949,2.64153
3954,2.64151
3958,2.64151
3964,2.64151
3970,2.64151
3977,2.64151
3989,2.64151
3998,2.64151
4005,2.64151
4014,2.64151
4022,2.64059
4032,2.64059
4046,2.64059
4056,2.64059
4065,2.64059
4071,2.6404
4080,2.6404
4090,2.6404
4096,2.6404
4105,2.6404
4114,2.6404
4121,2.6404
4130,2.6404
4137,2.6404
4145,2.6404
4154,2.6404
4162,2.6404
4169,2.6404
4181,2.6404
4189,2.6404
4201,2.6404
4214,2.6404
4223,2.6404
4228,2.6404
4235,2.6404
4239,2.6404
4245,2.6404
4256,2.6404
4270,2.6404
4280,2.6404
4289,2.6404
4301,2.6404
4310,2.64025
4316,2.64025
