Time,score
14899,43.4112
14918,43.4078
14935,43.3648
14954,43.3622
14972,43.343
14991,43.3289
15010,43.2855
15031,43.2479
15049,43.0874
15066,43.0809
15087,43.0776
15104,42.7083
15123,40.4293
15140,40.4218
15160,40.3432
15177,39.7295
15195,39.7252
15213,39.7081
15231,39.6934
15249,39.6671
15268,39.6472
15288,39.6472
15307,39.4313
15325,39.4232
15344,39.4178
15362,39.3958
15381,39.0828
15400,39.0825
15416,38.9795
15437,38.8384
15456,38.5995
15476,38.5896
15493,38.5745
15511,38.0439
15530,38.032
15549,38.0275
15567,37.8665
15589,37.8662
15608,36.3469
15627,36.3302
15646,36.3137
15664,36.2797
15681,36.2786
15700,36.2474
15718,36.2412
15738,36.1621
15757,36.0824
15777,35.91
15796,35.9
15816,35.8931
15836,35.8778
15855,35.8545
15876,35.8197
15895,35.8015
15912,35.7916
15931,35.7856
15949,35.7502
15969,35.7442
15991,35.6318
16009,35.6241
16027,35.5771
16047,35.1774
16066,35.1736
16087,35.1298
16107,35.1183
16126,35.1114
16145,34.9813
16165,34.8421
16182,34.8402
16203,34.7463
16225,34.6584
16243,34.6265
16263,34.5842
16282,34.5679
16302,34.5679
16321,34.5376
16340,34.4499
16361,34.3824
16381,34.376
16402,34.1984
16424,34.1814
16441,34.1729
16463,34.1664
16482,34.1449
16503,34.1331
16522,34.043
16540,33.9155
16560,33.8814
16579,33.8786
16598,33.8589
16618,33.8212
16639,33.7472
16659,33.7425
16677,33.6843
16699,33.664
16718,33.6544
16738,33.4714
16757,33.4699
16774,33.4492
16794,33.3875
16814,33.3806
16833,33.3086
16852,33.2798
16870,33.2624
16889,33.2069
16907,33.1817
16925,33.1622
16944,33.1524
16962,33.0594
16980,33.0574
17000,32.9776
17021,32.9468
17041,32.8475
17060,32.7771
17081,32.7694
17102,32.712
17123,32.712
17143,32.6856
17163,32.6318
17184,32.6085
17202,32.5909
17221,32.5235
17242,32.4428
17263,32.424
17282,32.4143
17300,32.3946
17318,32.3704
17337,32.3658
17357,32.2221
17376,32.2173
17395,32.2148
17414,32.1532
17434,32.07
17453,32.0581
17470,32.0415
17489,32.0359
17509,32.0094
17530,32.0017
17548,31.9858
17567,31.8918
17588,31.8818
17609,31.8799
17629,31.8621
17649,31.767
17669,31.7648
17691,31.7314
17714,31.6326
17733,31.6274
17753,31.5487
17774,31.5418
17795,31.5406
17816,31.4165
17837,31.3952
17860,31.2537
17878,31.2398
17898,31.1722
17921,31.1633
17939,31.1554
17961,31.1328
17980,31.126
17998,31.072
18018,31.07
18037,31.0643
18055,31.0452
18074,30.9646
18093,30.8939
18112,30.8588
18133,30.8527
18152,30.8352
18169,30.8333
18189,30.752
18208,30.7434
18226,30.7246
18243,30.6134
18269,30.5976
18291,30.5687
18313,30.5322
18334,30.5286
18357,30.5199
18379,30.4607
18399,30.4534
18418,30.4443
18437,30.4077
18457,30.4013
18482,30.3663
18506,30.3653
18524,30.3247
18546,30.3236
18567,30.2757
18588,30.2695
18612,30.2075
18633,30.2048
18653,29.9917
18673,29.9881
18693,29.9843
18714,29.9461
18736,29.9326
18754,29.5569
18775,29.5439
18797,29.4431
18818,29.4394
18839,29.4101
18857,29.3687
18881,29.3674
18902,29.3243
18923,29.2907
18943,29.2863
18968,29.2505
18988,29.1916
19009,28.912
19031,28.9076
19052,28.8825
19073,28.8785
19098,28.863
19122,28.7904
19144,28.7838
19165,28.7374
19189,28.7279
19210,28.684
19233,28.6826
19262,28.659
19286,28.6183
19312,28.5994
19333,28.5706
19355,27.8146
19377,27.805
19398,27.7986
19420,27.743
19442,27.7393
19461,27.6895
19488,27.6857
19511,27.6162
19533,27.5964
19553,27.5371
19575,27.5371
19596,27.475
19618,27.4702
19639,27.3921
19662,27.3706
19689,27.3442
19712,27.34
19734,27.297
19756,27.2596
19779,27.249
19802,27.1427
19825,27.1138
19846,27.0987
19867,27.0976
19892,27.0685
19916,26.9694
19937,26.9475
19961,26.913
19984,26.8914
20005,26.7671
20026,26.7566
20049,26.7312
20078,26.7188
20102,26.5695
20126,26.5695
20149,26.4773
20174,26.4773
20196,26.4678
20221,26.4329
20246,26.3014
20266,26.2949
20290,26.189
20310,26.1255
20332,26.1218
20356,26.1172
20376,26.1055
20395,26.0885
20415,26.0766
20437,26.0366
20460,26.0148
20482,25.9539
20503,25.9229
20527,25.9184
20547,25.6906
20567,25.6878
20588,25.6837
20609,25.6309
20632,25.6291
20653,25.6035
20676,25.5324
20697,25.5273
20719,25.467
20743,25.4528
20765,25.446
20784,25.3867
20811,25.386
20833,25.3592
20856,25.3384
20882,25.3312
20903,25.2849
20929,25.2459
20952,25.2207
20973,25.2153
20993,25.2116
21014,25.1958
21033,25.1913
21052,25.1223
21071,25.1156
21092,25.0543
21113,25.037
21134,25.0097
21155,24.9472
21178,24.9229
21202,24.914
21224,24.8696
21250,24.6673
21277,24.6661
21301,24.5774
21322,24.5729
21345,24.2753
21369,24.2751
21391,24.2404
21412,24.1895
21435,24.1582
21466,24.1543
21488,24.1221
21511,24.1133
21531,24.1056
21559,24.0883
21580,24.0769
21602,24.0474
21620,24.0335
21646,23.982
21670,23.9466
21691,23.9122
21715,23.898
21735,23.8755
21756,23.807
21779,23.7857
21802,23.776
21826,23.7664
21850,23.7586
21874,23.7586
21896,23.71
21921,23.6638
21943,23.6271
21966,23.6219
21987,23.5807
22009,23.578
22033,23.5561
22055,23.5021
22077,23.4871
22098,23.4712
22121,23.4652
22145,23.4593
22168,23.431
22189,23.4223
22215,23.4052
22237,23.3607
22261,23.3402
22285,23.3379
22310,23.3149
22333,23.307
22356,23.3025
22378,23.2807
22403,23.2787
22433,23.2558
22451,23.15
22475,23.1377
22498,23.118
22523,23.0932
22544,23.076
22570,23.0324
22591,23.0211
22615,22.9962
22639,22.9509
22661,22.7026
22681,22.6879
22702,22.6585
22723,22.573
22746,22.5724
22769,22.5061
22792,22.4976
22811,22.4634
22837,22.4368
22859,22.4275
22884,22.4156
22908,22.2396
22931,22.2342
22954,22.1798
22976,22.1474
22999,22.1432
23023,22.0937
23044,22.0714
23066,22.0618
23091,22.0466
23115,22.0143
23141,21.9705
23165,21.9622
23190,21.947
23219,21.9331
23244,21.9302
23267,21.8688
23289,21.8598
23313,21.8363
23335,21.8292
23356,21.8182
23380,21.8145
23403,21.7704
23424,21.7675
23447,21.7258
23470,21.7128
23495,21.6867
23519,21.6771
23542,21.6654
23566,21.6492
23592,21.5876
23616,21.5787
23638,21.5409
23663,21.5356
23686,21.5203
23712,21.5067
23740,21.4896
23764,21.3819
23792,21.3795
23817,21.3532
23845,21.2511
23871,21.2481
23897,21.2184
23920,21.1982
23947,21.1885
23969,21.1774
23996,21.1423
24017,21.0759
24041,21.042
24067,21.0319
24086,20.869
24109,20.849
24131,20.8339
24154,20.8109
24179,20.7908
24202,20.7687
24225,20.7467
24247,20.6607
24273,20.6587
24298,20.6416
24319,20.6197
24339,20.6143
24359,20.5949
24379,20.5629
24400,20.5466
24421,20.5386
24443,20.3679
24465,20.3523
24490,20.3023
24513,20.2888
24541,20.2774
24569,20.266
24594,20.2484
24616,20.2333
24641,20.2074
24663,20.2031
24686,20.1917
24708,20.1485
24735,20.1346
24762,20.1086
24784,20.0574
24807,20.0452
24830,20.0138
24850,19.9909
24872,19.9716
24894,19.964
24915,19.9559
24937,19.937
24957,19.9183
24981,19.899
25006,19.8881
25027,19.8623
25047,19.8392
25068,19.808
25090,19.808
25113,19.7931
25134,19.7842
25157,19.7547
25179,19.7052
25202,19.7041
25226,19.6949
25246,19.6855
25269,19.6351
25292,19.5306
25314,19.5297
25337,19.5258
25362,19.494
25387,19.4766
25411,19.4302
25434,19.4276
25459,19.3902
25487,19.3866
25507,19.3584
25528,19.3299
25552,19.3224
25573,19.314
25596,19.2855
25621,19.271
25645,19.2634
25669,19.2563
25693,19.2403
25714,19.2185
25739,19.1927
25761,19.181
25785,19.1765
25808,19.1554
25831,19.1537
25854,19.0942
25875,19.094
25897,19.0903
25923,19.0401
25945,19.0377
25966,19.0357
25989,18.9745
26008,18.9679
26033,18.9515
26058,18.947
26080,18.9348
26105,18.9109
26131,18.8759
26153,18.8759
26177,18.8617
26200,18.8577
26222,18.8464
26248,18.8428
26270,18.8343
26297,18.8201
26324,18.8014
26344,18.7898
26368,18.768
26395,18.7609
26417,18.7494
26440,18.7379
26462,18.7334
26482,18.6945
26504,18.689
26529,18.6322
26551,18.6322
26574,18.5991
26597,18.585
26618,18.5798
26641,18.5445
26664,18.5376
26684,18.5145
26708,18.4859
26735,18.4789
26759,18.471
26782,18.4537
26807,18.4521
26829,18.4275
26852,18.4203
26874,18.3898
26898,18.3821
26921,18.3612
26942,18.3568
26967,18.3349
26989,18.3349
27015,18.3104
27040,18.3062
27067,18.3018
27091,18.2946
27118,18.2482
27140,18.244
27163,18.2269
27182,18.173
27203,18.1653
27224,18.16
27245,18.1552
27267,18.1366
27289,18.1172
27309,18.1136
27335,18.0879
27354,18.0719
27374,18.0434
27395,18.0414
27419,18.0069
27444,17.9931
27467,17.9901
27491,17.9695
27514,17.9628
27536,17.957
27557,17.9395
27578,17.925
27601,17.9181
27621,17.9033
27647,17.9032
27670,17.8948
27694,17.877
27716,17.8581
27738,17.8552
27761,17.8409
27783,17.8197
27806,17.8098
27827,17.7939
27851,17.7827
27870,17.7763
27894,17.7047
27921,17.7018
27945,17.693
27969,17.6639
27993,17.6412
28016,17.631
28039,17.6251
28066,17.6213
28087,17.5722
28106,17.5684
28133,17.5221
28154,17.5204
28179,17.4809
28202,17.468
28223,17.4534
28247,17.432
28271,17.4245
28293,17.415
28317,17.4
28341,17.3908
28368,17.3447
28393,17.3404
28417,17.3289
28440,17.3063
28468,17.2868
28491,17.2596
28513,17.2596
28534,17.2517
28558,17.2267
28578,17.22
28599,17.2136
28620,17.1938
28647,17.1839
28671,17.169
28693,17.1478
28718,17.1437
28740,17.0545
28763,17.0462
28784,17.0353
28808,17.0339
28833,17.0255
28857,16.9978
28879,16.9908
28899,16.9756
28920,16.95
28944,16.9351
28966,16.9313
28988,16.9174
29010,16.8897
29033,16.8575
29056,16.8523
29085,16.8449
29106,16.8362
29129,16.8229
29154,16.8094
29174,16.804
29199,16.7884
29221,16.7795
29247,16.7564
29270,16.7419
29299,16.7268
29322,16.7199
29344,16.6883
29370,16.6777
29391,16.6359
29412,16.6346
29437,16.6204
29462,16.6139
29486,16.5855
29507,16.5844
29529,16.5657
29550,16.561
29575,16.5555
29598,16.5341
29625,16.5071
29650,16.4969
29673,16.492
29698,16.4803
29719,16.4216
29742,16.4124
29765,16.4039
29787,16.3885
29809,16.3885
29831,16.3575
29855,16.3491
29878,16.3436
29902,16.3217
29923,16.3102
29948,16.2941
29972,16.2516
29995,16.2386
30018,16.2374
30044,16.213
30067,16.2075
30093,16.1759
30118,16.1644
30140,16.1617
30166,16.1578
30188,16.1543
30210,16.1405
30230,16.1372
30251,16.1109
30275,16.0625
30299,16.0573
30327,16.0528
30351,16.0251
30378,16.0096
30402,15.9964
30426,15.9896
30448,15.9796
30470,15.9655
30497,15.9539
30521,15.9493
30542,15.9432
30563,15.9072
30584,15.9041
30604,15.8966
30632,15.8639
30657,15.856
30688,15.8452
30711,15.838
30733,15.7821
30756,15.7786
30782,15.7656
30808,15.7647
30830,15.7085
30851,15.705
30873,15.6749
30895,15.6617
30920,15.6344
30945,15.6259
30972,15.623
30994,15.6082
31016,15.6
31038,15.5868
31061,15.5555
31084,15.5463
31106,15.522
31130,15.5101
31150,15.4724
31177,15.471
31200,15.4246
31224,15.4208
31248,15.4101
31272,15.4062
31294,15.3915
31317,15.379
31343,15.3682
31369,15.3481
31402,15.3401
31426,15.3238
31457,15.3031
31487,15.2981
31508,15.274
31533,15.2708
31554,15.2393
31580,15.2369
31603,15.2318
31624,15.2162
31650,15.1838
31674,15.1674
31696,15.1633
31721,15.1615
31746,15.1557
31771,15.1477
31792,15.1362
31815,15.1278
31838,15.1093
31867,15.1035
31890,15.0745
31915,15.071
31938,15.0361
31963,15.0297
31987,15.0265
32010,15.0231
32030,15.0181
32056,14.9929
32085,14.9795
32106,14.9723
32134,14.9683
32156,14.9604
32180,14.9561
32202,14.9531
32227,14.9477
32253,14.9406
32276,14.9304
32297,14.9241
32324,14.9197
32348,14.8778
32374,14.8731
32397,14.856
32420,14.843
32448,14.8375
32473,14.8247
32501,14.8226
32525,14.7986
32553,14.7954
32577,14.7827
32603,14.766
32626,14.7608
32655,14.7547
32678,14.7449
32701,14.7346
32722,14.7133
32743,14.7069
32766,14.6897
32794,14.665
32822,14.6626
32845,14.6441
32868,14.6401
32891,14.6341
32913,14.622
32933,14.6121
32958,14.6073
32985,14.5861
