Time,score
1,27.0162
1,26.0642
2,24.3891
2,23.6728
2,21.9795
2,19.9559
2,18.7459
2,17.7226
3,16.6718
3,15.54
3,14.731
3,12.3044
4,11.4754
4,11.4754
4,10.4903
5,10.4903
5,7.78599
6,7.78599
6,7.22287
7,6.30361
7,6.30361
8,5.78697
8,5.75149
9,5.27013
9,5.11498
10,4.29708
11,4.25953
11,4.25953
12,4.25953
13,4.07331
13,3.97498
14,3.91285
15,3.91285
15,3.71135
16,3.62173
17,3.62173
17,3.53727
18,3.53727
19,3.53727
20,3.51136
21,3.51136
21,3.51136
22,3.45662
23,3.41829
24,3.41829
24,3.41829
25,3.41829
26,3.41829
26,3.36368
27,3.36368
27,3.29547
27,3.29547
28,3.26196
29,3.26196
29,3.26196
30,3.22047
30,3.14146
31,3.13448
31,3.13448
32,3.13448
32,3.02471
33,2.99416
33,2.99416
34,2.99416
35,2.99416
35,2.99416
36,2.99416
36,2.99416
37,2.99416
37,2.99416
38,2.99416
38,2.99416
39,2.99416
39,2.96774
40,2.96774
40,2.96774
41,2.96774
41,2.96774
42,2.96774
42,2.96774
43,2.96774
44,2.96774
44,2.90068
45,2.90068
45,2.90068
46,2.90068
46,2.90068
47,2.84554
48,2.84554
48,2.84554
49,2.84554
49,2.84554
49,2.84554
50,2.84554
51,2.84554
51,2.84554
52,2.84554
52,2.84554
53,2.84554
53,2.84554
54,2.84554
54,2.84554
54,2.83568
55,2.83568
55,2.83568
56,2.83568
56,2.83568
56,2.83568
57,2.83568
57,2.83568
58,2.83568
59,2.83568
59,2.83568
59,2.82453
60,2.82453
60,2.82394
61,2.82394
61,2.82394
62,2.82394
62,2.82394
62,2.82394
63,2.82394
64,2.82394
64,2.82394
65,2.82394
65,2.81472
66,2.81472
66,2.81472
67,2.81472
67,2.81472
68,2.8106
69,2.8106
69,2.8106
69,2.8106
70,2.8106
70,2.8106
71,2.8106
71,2.8106
72,2.8106
72,2.8106
73,2.8106
73,2.8106
74,2.8106
74,2.8106
75,2.8106
75,2.8106
76,2.8106
76,2.8106
77,2.8037
77,2.8037
77,2.8037
78,2.8037
78,2.8037
79,2.8037
79,2.8037
80,2.8037
80,2.8037
81,2.8037
81,2.8037
82,2.8037
82,2.8037
82,2.8037
83,2.8037
83,2.8037
84,2.8037
84,2.8037
85,2.8037
85,2.79675
86,2.79675
86,2.79675
86,2.79675
87,2.79675
87,2.79675
88,2.77538
88,2.77538
89,2.77538
89,2.77538
90,2.77538
90,2.77538
91,2.77538
91,2.77538
92,2.77538
92,2.77538
93,2.77538
93,2.77538
94,2.77538
94,2.77538
95,2.77538
95,2.77538
96,2.75845
96,2.75845
97,2.75845
97,2.75845
98,2.75845
98,2.75845
99,2.75845
99,2.75845
100,2.75845
100,2.75845
100,2.75845
101,2.75845
101,2.75845
102,2.75845
102,2.75845
103,2.75845
103,2.75845
104,2.75845
104,2.75845
104,2.75845
105,2.75845
105,2.75845
106,2.75845
106,2.75845
107,2.75845
107,2.75845
108,2.75845
108,2.75845
109,2.75845
110,2.75845
111,2.75845
112,2.75845
114,2.74887
116,2.74887
117,2.74887
119,2.74887
120,2.74887
123,2.74887
125,2.74887
128,2.72684
130,2.72684
133,2.72684
135,2.72684
137,2.72684
140,2.72684
142,2.72684
144,2.72684
147,2.72684
150,2.72684
152,2.72684
155,2.72684
158,2.71351
160,2.71351
163,2.71351
167,2.71351
169,2.7016
173,2.7016
176,2.7016
178,2.7016
180,2.7016
183,2.7016
186,2.7016
190,2.7016
193,2.69924
194,2.69924
196,2.69924
199,2.69924
202,2.69924
204,2.69924
206,2.69924
209,2.69924
212,2.69924
217,2.69924
218,2.69924
221,2.69924
223,2.69924
226,2.69924
229,2.69924
230,2.69924
232,2.69634
234,2.69634
237,2.69634
239,2.69634
241,2.69634
243,2.69634
246,2.69634
248,2.69634
252,2.69634
254,2.69634
257,2.69634
259,2.69634
260,2.69634
264,2.69634
266,2.69634
268,2.69634
270,2.69634
273,2.69634
276,2.69634
278,2.68667
280,2.68667
282,2.68667
284,2.68667
287,2.68667
290,2.68667
293,2.68667
295,2.68667
298,2.68667
299,2.68385
302,2.68385
303,2.68385
305,2.68336
307,2.68336
309,2.68336
311,2.68336
314,2.68336
316,2.68336
320,2.68336
321,2.68336
324,2.68292
326,2.68105
327,2.68105
330,2.68089
333,2.68089
336,2.68089
338,2.68089
341,2.68089
343,2.68089
345,2.68089
347,2.67403
349,2.67403
352,2.67403
355,2.67403
357,2.67403
359,2.67403
363,2.67403
366,2.67403
370,2.67403
375,2.67403
378,2.67403
380,2.67403
383,2.67403
385,2.67403
388,2.67403
391,2.67403
393,2.66949
395,2.66663
397,2.66663
400,2.66663
402,2.66663
405,2.66663
407,2.66663
409,2.66511
412,2.66511
414,2.66511
416,2.66511
418,2.66511
420,2.66511
422,2.66511
424,2.66511
426,2.66511
429,2.66511
430,2.66511
433,2.66511
434,2.66511
436,2.66511
438,2.66511
441,2.66511
443,2.66511
448,2.66511
451,2.66511
454,2.66447
456,2.66447
458,2.66447
459,2.66447
463,2.66447
465,2.66447
467,2.66447
470,2.66447
471,2.66447
473,2.66447
476,2.66411
478,2.66411
480,2.66411
484,2.66411
486,2.66411
488,2.66411
490,2.66365
492,2.66365
494,2.66365
497,2.66365
499,2.66365
502,2.66212
503,2.66212
505,2.66212
508,2.66212
510,2.66212
513,2.66212
516,2.66212
519,2.66212
521,2.65888
525,2.65888
528,2.65888
531,2.65888
533,2.65888
535,2.65888
538,2.65888
542,2.65888
544,2.65888
546,2.65888
550,2.65888
554,2.65888
558,2.65888
561,2.65888
564,2.65888
566,2.65888
570,2.65888
574,2.65888
577,2.65778
579,2.65778
581,2.65778
583,2.65778
585,2.65778
587,2.65778
590,2.65778
592,2.65729
594,2.65578
598,2.65578
599,2.65578
602,2.65578
604,2.65578
607,2.65578
609,2.6557
612,2.6557
614,2.6557
617,2.6557
620,2.6557
623,2.6557
627,2.6557
631,2.6557
634,2.6557
637,2.6557
641,2.6557
646,2.6557
649,2.6557
651,2.6557
654,2.6557
657,2.6557
662,2.6557
667,2.6557
673,2.6557
676,2.6557
681,2.6557
684,2.6557
688,2.6557
693,2.6557
696,2.6557
701,2.6557
705,2.65544
708,2.65544
712,2.65544
716,2.65544
718,2.65544
721,2.65544
724,2.65544
727,2.65544
730,2.65544
732,2.65544
735,2.65544
738,2.65544
741,2.65544
745,2.65544
748,2.65544
751,2.65443
755,2.65443
757,2.65443
760,2.65443
763,2.65443
766,2.65443
769,2.65443
773,2.65443
776,2.65443
780,2.65443
783,2.65443
787,2.65443
791,2.65443
794,2.65443
797,2.65443
799,2.65443
802,2.65443
805,2.65443
808,2.65443
811,2.65443
814,2.65443
817,2.65443
820,2.65443
823,2.65443
826,2.65443
829,2.65366
832,2.65366
837,2.65366
841,2.65366
844,2.65366
849,2.65366
853,2.65366
856,2.65366
859,2.65366
864,2.65366
868,2.65366
871,2.65366
876,2.65366
880,2.65366
884,2.65366
888,2.65366
890,2.65366
894,2.65366
897,2.65366
899,2.65365
902,2.65365
906,2.65365
910,2.65365
912,2.65365
915,2.65365
919,2.65365
922,2.65365
925,2.65365
929,2.65357
931,2.65357
934,2.65357
937,2.65357
942,2.65304
946,2.65304
950,2.65304
955,2.65304
957,2.65304
960,2.65304
964,2.65304
967,2.65304
969,2.65304
971,2.65259
974,2.65169
977,2.65169
979,2.65169
982,2.65169
984,2.65169
987,2.64935
991,2.64935
994,2.64935
996,2.64935
999,2.64935
1002,2.64935
1005,2.64935
1008,2.64935
1010,2.64935
1015,2.64905
1020,2.64905
1025,2.64905
1028,2.64905
1033,2.64905
1035,2.64905
1039,2.64905
1044,2.64905
1049,2.64886
1055,2.64886
1066,2.6473
1076,2.6473
1083,2.6473
1090,2.6473
1096,2.64648
1102,2.64591
1112,2.64591
1121,2.64591
1129,2.64591
1138,2.64591
1145,2.64591
1154,2.64591
1163,2.64591
1174,2.64591
1182,2.64591
1186,2.64591
1193,2.64591
1202,2.64591
1212,2.64591
1219,2.64591
1228,2.64591
1236,2.64591
1242,2.64591
1251,2.64591
1259,2.64591
1263,2.64546
1269,2.64546
1277,2.64546
1283,2.64546
1293,2.64546
1306,2.64546
1315,2.64546
1324,2.64546
1329,2.64546
1339,2.64546
1350,2.64488
1358,2.64488
1366,2.64488
1376,2.64488
1384,2.64488
1389,2.64488
1398,2.64488
1407,2.64488
1414,2.64488
1422,2.64488
1429,2.64488
1436,2.64488
1444,2.64488
1451,2.64488
1456,2.64488
1461,2.64488
1466,2.64488
1472,2.64488
1476,2.64488
1480,2.64488
1483,2.64488
1487,2.64488
1493,2.64488
1500,2.64488
1506,2.64488
1509,2.64488
1515,2.64488
1519,2.64488
1526,2.64488
1530,2.64488
1535,2.64488
1541,2.64488
1548,2.64488
1555,2.64488
1560,2.64488
1564,2.64488
1571,2.64488
1575,2.64488
1581,2.64488
1586,2.64488
1592,2.64488
1598,2.64488
1604,2.64488
1611,2.64488
1617,2.64488
1624,2.64488
1628,2.64488
1632,2.64488
1640,2.64488
1646,2.64488
1652,2.64488
1655,2.64488
1661,2.64488
1666,2.64488
1671,2.64488
1676,2.64488
1680,2.64488
1685,2.64488
1694,2.64488
1697,2.64488
1706,2.64488
1713,2.64488
1720,2.64488
1725,2.64436
1731,2.64436
1735,2.64436
1739,2.64436
1743,2.64436
1747,2.64436
1751,2.64436
1757,2.64436
1764,2.64436
1768,2.64436
1771,2.64436
1776,2.64436
1781,2.64436
1788,2.64436
1795,2.64436
1803,2.64436
1810,2.64436
1815,2.64436
1819,2.64436
1825,2.64436
1829,2.64436
1833,2.64436
1839,2.64436
1846,2.64436
1853,2.64436
1859,2.64436
1866,2.64436
1871,2.64436
1876,2.64436
1881,2.64436
1886,2.64436
1890,2.64377
1894,2.64377
1899,2.64377
1904,2.64377
1910,2.64314
1914,2.64314
1919,2.64314
1924,2.64314
1930,2.64314
1934,2.64314
1942,2.64314
1949,2.64314
1955,2.64314
1959,2.64314
1968,2.64314
1974,2.64314
1980,2.64314
1988,2.64314
1995,2.64314
2001,2.64314
2009,2.64314
2014,2.64314
2024,2.64314
2032,2.64314
2038,2.64314
2044,2.64314
2056,2.64314
2064,2.64314
2073,2.64314
2079,2.64314
2085,2.64314
2093,2.64314
2104,2.64314
2112,2.64314
2119,2.64314
2125,2.64314
2130,2.64314
2136,2.64314
2146,2.64314
2151,2.64314
2156,2.64314
2160,2.64314
2169,2.64314
2176,2.64314
2182,2.64314
2193,2.64314
2200,2.64314
2207,2.64314
2214,2.64314
2220,2.64314
2225,2.64314
2230,2.64314
2233,2.64314
2240,2.64314
2247,2.64314
2252,2.64314
2256,2.64314
2262,2.64314
2267,2.64314
2272,2.64314
2282,2.64314
2291,2.64314
2298,2.64314
2305,2.64314
2310,2.64314
2318,2.64314
2326,2.64314
2333,2.64314
2339,2.64314
2345,2.64314
2351,2.64314
2360,2.64314
2368,2.64314
2374,2.64314
2381,2.64314
2386,2.64314
2394,2.64314
2401,2.64314
2409,2.64314
2413,2.64314
2419,2.64314
2427,2.64314
2431,2.64314
2438,2.64314
2441,2.64314
2446,2.64314
2450,2.64314
2456,2.64314
2463,2.64314
2468,2.64314
2476,2.64314
2485,2.6426
2497,2.6426
2503,2.6426
2510,2.6426
2515,2.6426
2523,2.6426
2529,2.6426
2533,2.6426
2542,2.6426
2549,2.6426
2557,2.6426
2567,2.6426
2574,2.6426
2581,2.6426
2589,2.6426
2599,2.6426
2608,2.6426
2614,2.6426
2621,2.6426
2626,2.6426
2634,2.64258
2638,2.64258
2646,2.64258
2650,2.64258
2657,2.64258
2666,2.64258
2670,2.64258
2678,2.64258
2682,2.64258
2687,2.64258
2692,2.64258
2700,2.64233
2710,2.64233
2718,2.64233
2726,2.64233
2732,2.64233
2739,2.64233
2746,2.64233
2751,2.64231
2757,2.64231
2762,2.64231
2766,2.64231
2770,2.64231
2777,2.64231
2786,2.64231
2795,2.64231
2801,2.64231
2807,2.64231
2816,2.64231
2823,2.64231
2829,2.64231
2835,2.64231
2841,2.64231
2848,2.64231
2852,2.64231
2859,2.64231
2865,2.64231
2875,2.64231
2881,2.64231
2888,2.64231
2895,2.64231
2905,2.64231
2913,2.64231
2926,2.64231
2937,2.64231
2942,2.64231
2948,2.64231
2953,2.64231
2959,2.64231
2965,2.64231
2971,2.64231
2978,2.64231
2982,2.64231
2989,2.64231
2995,2.64231
3004,2.64231
3014,2.64231
3023,2.64231
3030,2.64231
3038,2.64231
3047,2.64231
3056,2.64231
3066,2.64231
3074,2.64231
3080,2.64231
3089,2.64213
3098,2.64213
3109,2.64213
3116,2.64213
3125,2.64213
3132,2.64213
3138,2.64213
3143,2.64213
3154,2.64213
3162,2.64213
3168,2.64213
3177,2.64213
3185,2.64213
3192,2.64213
3199,2.64213
3208,2.64213
3214,2.64213
3224,2.64213
3230,2.64213
3236,2.64213
3242,2.64213
3249,2.64213
3255,2.64213
3265,2.64189
3275,2.64189
3282,2.64189
3289,2.64189
3292,2.64189
3301,2.64189
3309,2.64189
3315,2.64189
3319,2.64189
3323,2.64189
3328,2.64189
3336,2.64189
3343,2.64189
3350,2.64189
3357,2.64189
3363,2.64189
3371,2.64189
3379,2.64189
3389,2.64189
3396,2.64189
3403,2.64189
3409,2.64189
3415,2.64189
3418,2.64189
3425,2.64189
3433,2.64189
3441,2.64177
3445,2.64177
3450,2.64177
3461,2.64177
3469,2.64177
3475,2.64177
3489,2.64177
3500,2.64177
3506,2.64177
3512,2.64177
3517,2.64177
3524,2.64177
3529,2.64177
3534,2.64177
3539,2.64177
3551,2.64177
3557,2.64177
3563,2.64177
3570,2.64177
3576,2.64177
3586,2.64177
3592,2.64177
3599,2.64177
3608,2.64177
3616,2.64177
3625,2.64177
3632,2.64177
3639,2.64177
3650,2.64177
3660,2.64177
3665,2.64177
3669,2.64177
3675,2.64177
3685,2.64177
3692,2.64177
3699,2.64177
3707,2.64177
3718,2.64177
3726,2.64177
3732,2.64177
3739,2.64177
3748,2.64177
3755,2.64177
3761,2.64177
3768,2.64177
3774,2.64177
3785,2.64177
3795,2.64177
3801,2.64177
3809,2.64177
3812,2.64177
3820,2.64177
3829,2.64177
3838,2.64177
3846,2.64177
3851,2.64177
3859,2.64177
3867,2.64153
3873,2.64153
3880,2.64153
3885,2.64153
3891,2.64153
3902,2.64153
3907,2.64151
3912,2.64151
3918,2.64151
3923,2.64151
3929,2.64151
3938,2.64151
3946,2.64151
3956,2.64151
3967,2.64151
3976,2.64059
3989,2.64059
4007,2.64059
4018,2.64059
4026,2.64059
4033,2.6404
4041,2.6404
4051,2.6404
4060,2.6404
4071,2.6404
4081,2.6404
4088,2.6404
4097,2.6404
4105,2.6404
4113,2.6404
4123,2.6404
4130,2.6404
4136,2.6404
4148,2.6404
4156,2.6404
4168,2.6404
4181,2.6404
4191,2.6404
4196,2.6404
4203,2.6404
4207,2.6404
4214,2.6404
4223,2.6404
4237,2.6404
4244,2.6404
4253,2.6404
4265,2.6404
4274,2.64025
4280,2.64025
4296,2.64025
