3.16645
2.45575
2.16316
2.0352
1.91062
1.92108
1.81881
1.84959
1.81079
1.81525
1.74327
1.76645
1.79601
1.73457
1.77227
1.77345
1.93872
1.86813
1.74902
1.76078
1.7735
1.81671
1.93186
1.87877
1.85618
1.91974
1.93155
1.97729
2.00319
2.11325
2.03765
2.23389
2.17198
2.19506
2.21447
2.38104
2.34269
2.49602
2.46896
2.56241
2.68751
2.77952
2.89838
3.03591
3.25723
3.45683
3.79895
4.26577
5.02116
6.76727
