Time,score
2041,0.287539
2810,0.287504
3413,0.287504
4439,0.287504
5391,0.287504
5394,0.287504
5395,0.287504
5397,0.287504
5398,0.287504
5400,0.287504
5401,0.287504
5403,0.287504
5405,0.287504
5407,0.287504
5408,0.287504
5409,0.287504
5411,0.287504
5413,0.287504
5414,0.287504
5416,0.287504
5417,0.287504
5420,0.287504
5421,0.287504
5423,0.287504
5425,0.287504
5427,0.287504
5428,0.287504
5431,0.287504
5433,0.287504
5434,0.287504
5436,0.287504
5437,0.287504
5439,0.287504
5440,0.287504
5441,0.287504
5443,0.287504
5444,0.287504
5446,0.287504
5447,0.287504
5449,0.287504
5450,0.287504
5452,0.287504
5453,0.287504
5455,0.287504
5456,0.287504
5458,0.287504
5459,0.287504
5461,0.287504
5462,0.287504
5464,0.287504
5465,0.287504
5467,0.287504
5468,0.287504
5470,0.287504
5471,0.287504
5472,0.287504
5475,0.287504
5477,0.287504
5478,0.287504
5480,0.287504
5481,0.287504
5482,0.287504
5484,0.287504
5485,0.287504
5487,0.287504
5488,0.287504
5490,0.287504
5491,0.287504
5493,0.287504
5494,0.287504
5495,0.287504
5497,0.287504
5499,0.287504
5500,0.287504
5501,0.287504
5503,0.287504
5504,0.287504
5506,0.287504
5507,0.287504
5509,0.287504
5510,0.287504
5512,0.287504
5513,0.287504
5515,0.287504
5516,0.287504
5518,0.287504
5520,0.287504
5522,0.287504
5524,0.287504
5525,0.287504
5527,0.287504
5528,0.287504
5530,0.287504
5531,0.287504
5533,0.287504
5534,0.287504
5536,0.287504
5537,0.287504
5539,0.287504
5540,0.287504
5542,0.287504
5543,0.287504
5544,0.287504
5546,0.287504
5547,0.287504
5549,0.287504
5550,0.287504
5551,0.287504
5553,0.287504
5554,0.287504
5556,0.287504
5557,0.287504
5559,0.287504
5560,0.287504
5562,0.287504
5563,0.287504
5565,0.287504
5567,0.287504
5568,0.287504
5569,0.287504
5571,0.287504
5572,0.287504
5574,0.287504
5575,0.287504
5577,0.287504
5578,0.287504
5579,0.287504
5581,0.287504
5584,0.287504
5587,0.287504
5588,0.287504
5590,0.287504
5591,0.287504
5593,0.287504
5594,0.287504
5596,0.287504
5597,0.287504
5598,0.287504
5600,0.287504
5601,0.287504
5603,0.287504
5604,0.287504
5606,0.287504
5607,0.287504
5609,0.287504
5610,0.287504
5613,0.287504
5614,0.287504
5616,0.287504
5617,0.287504
5619,0.287504
5620,0.287504
5622,0.287504
5623,0.287504
5625,0.287504
5626,0.287504
5628,0.287504
5629,0.287504
5631,0.287504
5632,0.287504
5634,0.287504
5635,0.287504
5637,0.287504
5638,0.287504
5640,0.287504
5641,0.287504
5643,0.287504
5644,0.287504
5645,0.287504
5647,0.287504
5648,0.287504
5650,0.287504
5651,0.287504
5653,0.287504
5655,0.287504
5656,0.287504
5658,0.287504
5659,0.287504
5660,0.287504
5662,0.287504
5663,0.287504
5665,0.287504
5666,0.287504
5668,0.287504
5670,0.287504
5672,0.287504
5673,0.287504
5675,0.287504
5676,0.287504
5678,0.287504
5679,0.287504
5681,0.287504
5682,0.287504
