Time,score
31,0.279275
35,0.281132
39,0.281104
43,0.281132
48,0.280446
54,0.28029
60,0.279744
66,0.280242
74,0.280238
82,0.280809
91,0.283508
100,0.282437
111,0.281598
124,0.282839
137,0.284462
152,0.284781
168,0.2829
187,0.282756
207,0.28275
230,0.282723
256,0.281611
284,0.281687
315,0.279867
349,0.282569
388,0.281101
431,0.280193
478,0.279382
530,0.278197
589,0.276034
654,0.276591
725,0.276571
806,0.281701
894,0.281077
985,0.280257
1095,0.281889
1216,0.284156
1352,0.283844
1502,0.287431
1669,0.291682
1853,0.291196
2059,0.291006
2287,0.294808
2540,0.293931
2821,0.292509
3135,0.292365
3483,0.295037
3816,0.295021
4228,0.296306
4706,0.300568
5236,0.301435
5826,0.298481
6471,0.299145
7174,0.29953
7982,0.303828
8330,0.302786
8331,0.302786
8331,0.302786
8332,0.302786
8332,0.302786
8333,0.302786
8333,0.302786
8334,0.302786
8334,0.302786
8334,0.302786
8335,0.302786
8335,0.302786
8336,0.302786
8336,0.302786
8337,0.302786
8337,0.302786
8338,0.302786
8338,0.302786
8339,0.302786
8339,0.302786
9874,0.301716
9875,0.301716
9876,0.301716
9876,0.301716
9877,0.301716
9877,0.301716
9878,0.301716
9879,0.301716
9879,0.301716
9880,0.301716
9880,0.301716
9881,0.301716
9882,0.301716
9882,0.301716
9883,0.301716
9884,0.301716
9884,0.301716
9885,0.301716
9885,0.301716
9886,0.301716
9887,0.301716
9887,0.301716
9888,0.301716
9888,0.301716
9889,0.301716
9890,0.301715
9890,0.301715
9891,0.301715
9891,0.301715
9892,0.301715
9893,0.301715
9893,0.301715
9894,0.301715
9895,0.301715
9895,0.301715
9896,0.301715
9896,0.301715
9897,0.301715
9898,0.301715
9898,0.301715
9899,0.301715
9899,0.301715
9900,0.301715
9901,0.301715
9901,0.301715
9902,0.301715
9903,0.301715
9903,0.301715
9904,0.301715
9904,0.301715
9905,0.301715
9906,0.301715
9906,0.301715
9907,0.301715
9907,0.301715
9908,0.301715
9909,0.301715
9909,0.301715
9910,0.301715
9910,0.301715
9911,0.301715
9912,0.301715
9912,0.301715
9913,0.301715
9913,0.301715
9914,0.301715
9915,0.301716
9915,0.301716
9916,0.301716
9917,0.301716
9917,0.301716
9918,0.301716
9918,0.301716
9919,0.301716
9920,0.301716
9920,0.301716
9921,0.301716
9921,0.301716
9922,0.301716
9923,0.301716
9923,0.301716
9924,0.301716
9924,0.301716
9925,0.301716
9926,0.301716
9926,0.301716
9927,0.301716
9927,0.301716
9928,0.301716
9929,0.301716
9929,0.301716
9930,0.301716
9930,0.301716
9931,0.301716
9932,0.301716
9932,0.301716
9933,0.301716
9933,0.301716
9934,0.301716
9935,0.301716
9935,0.301716
9936,0.301716
9936,0.301716
9937,0.301716
9938,0.301716
9938,0.301716
9939,0.301716
9940,0.301716
9940,0.301716
9941,0.301716
9941,0.301716
9942,0.301716
9943,0.301716
9943,0.301716
9944,0.301716
9944,0.301716
9945,0.301716
9946,0.301716
