Time,score
15,0.218816
17,0.200969
19,0.187144
21,0.187043
23,0.18599
25,0.182627
27,0.181818
29,0.18049
30,0.168162
32,0.168071
34,0.160188
36,0.154705
38,0.151785
40,0.148344
42,0.148195
43,0.146638
45,0.146638
47,0.137295
49,0.133443
51,0.131658
53,0.123763
55,0.123763
57,0.120967
59,0.120899
60,0.120302
62,0.120241
64,0.119754
66,0.11725
68,0.11725
70,0.114207
72,0.104081
74,0.104079
75,0.103813
77,0.1038
79,0.103623
81,0.102791
83,0.102789
85,0.102742
86,0.102477
88,0.100766
90,0.100653
92,0.100653
94,0.0993657
96,0.0993592
97,0.0992871
99,0.0987531
101,0.0987531
103,0.0986297
105,0.0985033
107,0.0979849
108,0.0979841
110,0.0979229
112,0.097268
114,0.0972633
116,0.0971347
118,0.0971284
120,0.0970096
121,0.0967932
123,0.0967932
125,0.0967834
127,0.0967502
129,0.0967343
131,0.096153
132,0.096153
134,0.096146
136,0.095988
138,0.0959773
140,0.0958339
142,0.094893
144,0.0944946
146,0.0944945
148,0.0940661
150,0.0940423
152,0.0939905
153,0.0939424
155,0.0936562
157,0.0914617
159,0.0914581
161,0.0910175
163,0.0910166
165,0.0910131
167,0.0909773
169,0.0909
171,0.0906606
173,0.0906275
175,0.0904019
176,0.0903404
178,0.0903383
180,0.0903372
182,0.090315
184,0.0902794
186,0.0902791
188,0.0902631
190,0.0902422
192,0.0902219
194,0.0902218
196,0.0902084
197,0.0901993
199,0.0896794
201,0.0896789
203,0.0896537
205,0.0896339
207,0.0896339
209,0.0896314
211,0.0895008
213,0.0895007
215,0.0895005
217,0.0894995
218,0.0892683
221,0.0892634
223,0.0892634
225,0.0892526
226,0.0890534
228,0.089053
230,0.0887257
232,0.0887254
234,0.0887143
236,0.0887134
238,0.0887113
240,0.0886884
242,0.088682
244,0.0886448
246,0.0886344
248,0.0886344
250,0.0886319
252,0.0886243
254,0.0886203
256,0.0886135
258,0.0886135
260,0.0886078
262,0.0885931
264,0.0885929
266,0.0885928
268,0.0885733
270,0.0885733
272,0.088573
274,0.0885121
275,0.0884199
277,0.0884143
279,0.0883987
281,0.0883962
283,0.0883957
285,0.0883789
287,0.0883789
289,0.0883783
291,0.088377
293,0.0883765
295,0.088372
297,0.088372
299,0.088371
301,0.0883666
303,0.0883666
304,0.088365
306,0.088365
308,0.0883494
310,0.0883491
312,0.0883487
314,0.0883181
316,0.0883181
317,0.088317
319,0.0883121
321,0.0883108
323,0.0883098
325,0.0882771
327,0.088226
329,0.0882243
331,0.0881963
333,0.0881963
335,0.0881131
337,0.0881131
339,0.0881129
340,0.0881061
342,0.0881061
344,0.088105
346,0.0881042
348,0.0881042
350,0.088083
352,0.0880692
354,0.0880692
356,0.0880492
358,0.0880491
360,0.088049
361,0.0880481
363,0.088048
365,0.0880475
367,0.0880475
369,0.0880473
371,0.0880473
373,0.0880468
374,0.0880465
376,0.0880464
378,0.088045
380,0.0880449
382,0.0880309
384,0.0880309
386,0.0880309
388,0.0880283
389,0.0880275
391,0.0880274
393,0.0880259
395,0.0880259
397,0.0880126
399,0.0880126
401,0.0880124
403,0.0880122
405,0.0880108
407,0.0880107
408,0.0880107
410,0.0880107
412,0.0880106
414,0.0880104
416,0.0880078
418,0.0880078
420,0.0880075
421,0.0880075
423,0.0880074
425,0.0880072
427,0.0880072
429,0.0880071
431,0.0880068
433,0.0880067
435,0.0880066
436,0.0880066
438,0.0880066
440,0.0880063
442,0.0880063
444,0.0880046
