Time,score
1,0.108281
1,0.124079
2,0.135677
2,0.125378
3,0.115018
4,0.104329
5,0.103166
5,0.110923
6,0.137961
7,0.109295
9,0.107362
10,0.14177
11,0.142275
13,0.130196
15,0.130376
17,0.159505
19,0.15112
21,0.0896973
24,0.0854167
27,0.0854409
30,0.0854195
34,0.0849157
38,0.0832163
43,0.0832736
48,0.0832816
53,0.0833048
59,0.0833187
66,0.0833184
74,0.0832959
82,0.0832999
92,0.0832856
102,0.0833005
114,0.0833705
127,0.0832322
141,0.0832259
157,0.083225
175,0.083225
195,0.083225
208,0.083225
209,0.083225
209,0.083225
209,0.083225
209,0.083225
209,0.083225
209,0.083225
209,0.083225
209,0.083225
209,0.083225
209,0.083225
209,0.083225
209,0.083225
210,0.083225
210,0.083225
210,0.083225
210,0.083225
210,0.083225
210,0.083225
210,0.083225
210,0.083225
210,0.083225
210,0.083225
210,0.083225
210,0.083225
211,0.083225
211,0.083225
211,0.083225
211,0.083225
211,0.083225
211,0.083225
211,0.083225
211,0.083225
211,0.083225
211,0.083225
211,0.083225
211,0.083225
211,0.083225
212,0.083225
212,0.083225
212,0.083225
212,0.083225
212,0.083225
212,0.083225
212,0.083225
212,0.083225
212,0.083225
212,0.083225
212,0.083225
212,0.083225
213,0.083225
213,0.083225
213,0.083225
213,0.083225
213,0.083225
213,0.083225
213,0.083225
213,0.083225
213,0.083225
213,0.083225
213,0.083225
213,0.083225
214,0.083225
214,0.083225
214,0.083225
214,0.083225
214,0.083225
214,0.083225
214,0.083225
214,0.083225
214,0.083225
214,0.083225
214,0.083225
214,0.083225
215,0.083225
215,0.083225
215,0.083225
215,0.083225
215,0.083225
215,0.083225
215,0.083225
215,0.083225
215,0.083225
215,0.083225
215,0.083225
215,0.083225
216,0.083225
216,0.083225
216,0.083225
216,0.083225
216,0.083225
216,0.083225
216,0.083225
216,0.083225
216,0.083225
216,0.083225
216,0.083225
216,0.083225
216,0.083225
217,0.083225
217,0.083225
217,0.083225
217,0.083225
217,0.083225
217,0.083225
217,0.083225
217,0.083225
217,0.083225
