Time,score
5,0.141118
7,0.113044
8,0.112788
9,0.112556
10,0.0979768
11,0.0972701
12,0.0955667
13,0.0951175
14,0.0930642
14,0.0903707
15,0.0894473
16,0.0829653
17,0.0820961
18,0.0791673
19,0.0790718
20,0.0779002
21,0.0738941
22,0.0737168
22,0.0725285
23,0.0724792
24,0.0721776
25,0.0721689
26,0.0718278
27,0.0715853
28,0.0715109
29,0.0710231
30,0.0709132
30,0.0709033
31,0.0707039
32,0.0706467
33,0.070186
34,0.0701839
35,0.0699654
36,0.0696307
37,0.0696307
38,0.0696124
39,0.0695685
40,0.0694834
41,0.0689284
41,0.068926
42,0.0689141
43,0.0688003
44,0.0688003
45,0.0687591
46,0.0687578
47,0.0687541
48,0.0687239
49,0.0685679
50,0.0685639
51,0.0685467
52,0.0685266
52,0.0685228
53,0.0684124
54,0.0683941
55,0.0683939
56,0.0683922
57,0.0683783
58,0.0683783
59,0.0683733
60,0.0683705
60,0.0683366
61,0.0683366
62,0.0683327
63,0.0683312
64,0.0683297
65,0.0683275
66,0.0683248
67,0.0683239
67,0.068319
68,0.0683134
69,0.0683133
70,0.068287
71,0.068286
72,0.0682859
73,0.0682854
74,0.0682808
75,0.0682766
76,0.0682766
76,0.0682748
77,0.0682745
78,0.0682737
79,0.0682718
80,0.0682706
81,0.0682661
82,0.0682656
83,0.0682655
84,0.0682646
85,0.068264
86,0.0682626
87,0.0682622
88,0.0682621
88,0.0682618
89,0.0682615
90,0.0682614
91,0.0682606
92,0.0682605
93,0.0682604
94,0.0682603
95,0.0682601
96,0.0682597
97,0.0682595
98,0.0682591
99,0.0682591
100,0.0682591
101,0.0682591
102,0.0682591
102,0.0682589
104,0.0682589
105,0.0682589
106,0.0682589
106,0.0682588
107,0.0682588
108,0.0682588
109,0.0682584
110,0.0682584
111,0.0682584
112,0.0682582
113,0.0682582
114,0.0682582
115,0.0682582
116,0.0682581
116,0.0682581
117,0.0682581
118,0.0682581
119,0.0682581
120,0.0682581
121,0.068258
122,0.068258
123,0.068258
124,0.068258
124,0.068258
125,0.068258
126,0.068258
127,0.068258
128,0.068258
129,0.068258
130,0.068258
131,0.068258
132,0.0682579
132,0.0682579
133,0.0682579
134,0.0682579
135,0.0682579
136,0.0682579
137,0.0682579
138,0.0682579
139,0.0682579
140,0.0682579
140,0.0682579
141,0.0682579
142,0.0682579
143,0.0682579
144,0.0682579
145,0.0682579
146,0.0682579
147,0.0682579
148,0.0682579
148,0.0682579
149,0.0682579
150,0.0682579
151,0.0682579
152,0.0682579
153,0.0682579
154,0.0682579
154,0.0682579
155,0.0682579
156,0.0682579
157,0.0682579
158,0.0682579
159,0.0682579
160,0.0682579
161,0.0682579
161,0.0682579
162,0.0682579
163,0.0682579
164,0.0682579
165,0.0682579
166,0.0682579
167,0.0682579
168,0.0682579
168,0.0682579
169,0.0682579
170,0.0682579
171,0.0682579
172,0.0682579
173,0.0682579
174,0.0682579
174,0.0682579
175,0.0682579
176,0.0682579
177,0.0682579
178,0.0682579
179,0.0682579
180,0.0682579
181,0.0682579
182,0.0682579
183,0.0682579
183,0.0682579
184,0.0682579
185,0.0682579
186,0.0682579
187,0.0682579
188,0.0682579
189,0.0682579
190,0.0682579
190,0.0682579
191,0.0682579
192,0.0682579
193,0.0682579
194,0.0682579
195,0.0682579
196,0.0682579
197,0.0682579
198,0.0682579
199,0.0682579
199,0.0682579
200,0.0682579
201,0.0682579
202,0.0682579
203,0.0682579
204,0.0682579
205,0.0682579
206,0.0682579
207,0.0682579
207,0.0682579
208,0.0682579
209,0.0682579
210,0.0682579
211,0.0682579
212,0.0682579
213,0.0682579
214,0.0682579
214,0.0682579
215,0.0682579
216,0.0682579
217,0.0682579
218,0.0682579
219,0.0682579
220,0.0682579
220,0.0682579
221,0.0682579
222,0.0682579
223,0.0682579
224,0.0682579
225,0.0682579
226,0.0682579
227,0.0682579
228,0.0682579
228,0.0682579
229,0.0682579
230,0.0682579
231,0.0682579
232,0.0682579
233,0.0682579
234,0.0682579
235,0.0682579
236,0.0682579
236,0.0682579
237,0.0682579
238,0.0682579
239,0.0682579
240,0.0682531
241,0.0682531
242,0.0682531
243,0.0682531
244,0.0682531
244,0.0682531
245,0.0682531
246,0.0682531
247,0.0682531
248,0.0682531
249,0.0682531
250,0.0682531
251,0.0682531
252,0.0682531
252,0.0682531
253,0.0682531
254,0.0682531
255,0.0682531
256,0.0682531
257,0.0682531
258,0.0682531
259,0.0682531
260,0.0682531
261,0.0682531
262,0.0682531
262,0.0682531
263,0.0682531
264,0.0682531
265,0.0682531
266,0.0682531
267,0.0682531
268,0.0682531
269,0.0682531
270,0.0682531
270,0.0682531
271,0.0682496
272,0.0682496
273,0.0682496
274,0.0682496
275,0.0682496
276,0.0682496
276,0.0682496
277,0.0682496
278,0.0682496
279,0.0682496
280,0.0682496
281,0.0682496
281,0.0682496
282,0.0682496
283,0.0682496
284,0.0682496
285,0.0682496
286,0.0682496
287,0.0682496
288,0.0682496
289,0.0682496
290,0.0682496
290,0.0682496
291,0.0682496
292,0.0682496
293,0.0682496
294,0.0682496
295,0.0682496
296,0.0682496
296,0.0682496
297,0.0682496
298,0.0682496
299,0.0682496
300,0.0682496
301,0.0682496
302,0.0682496
303,0.0682496
304,0.0682496
304,0.0682496
305,0.0682496
306,0.0682496
307,0.0682496
308,0.0682496
309,0.0682496
310,0.0682496
311,0.0682496
312,0.0682496
313,0.0682496
314,0.0682496
315,0.0682496
316,0.0682496
316,0.0682496
318,0.0682496
319,0.0682496
319,0.0682496
320,0.0682496
321,0.0682496
322,0.0682496
323,0.0682496
324,0.0682496
325,0.0682496
326,0.0682496
327,0.0682496
328,0.0682496
329,0.0682496
330,0.0682496
331,0.0682496
331,0.0682496
332,0.0682496
333,0.0682496
334,0.0682496
335,0.0682496
336,0.0682496
337,0.0682496
337,0.0682496
338,0.0682496
339,0.0682496
340,0.0682496
341,0.0682496
342,0.0682496
343,0.0682496
344,0.0682496
345,0.0682496
346,0.0682496
346,0.0682496
347,0.0682496
348,0.0682496
349,0.0682496
350,0.0682496
351,0.0682496
352,0.0682496
353,0.0682496
354,0.0682496
355,0.0682496
356,0.0682496
357,0.0682496
358,0.0682496
358,0.0682496
359,0.0682496
360,0.0682496
361,0.0682496
362,0.0682496
363,0.0682496
364,0.0682496
365,0.0682496
366,0.0682496
367,0.0682496
368,0.0682496
369,0.0682496
369,0.0682496
370,0.0682496
371,0.0682496
372,0.0682496
373,0.0682496
374,0.0682496
375,0.0682496
376,0.0682496
377,0.0682496
378,0.0682496
379,0.0682496
379,0.0682496
380,0.0682496
381,0.0682496
382,0.0682496
383,0.0682496
384,0.0682496
385,0.0682496
386,0.0682496
387,0.0682496
387,0.0682496
388,0.0682496
389,0.0682496
390,0.0682496
391,0.0682496
392,0.0682496
393,0.0682496
394,0.0682496
395,0.0682496
395,0.0682496
396,0.0682496
397,0.0682496
398,0.0682496
399,0.0682496
400,0.0682496
401,0.0682496
402,0.0682496
403,0.0682496
404,0.0682496
404,0.0682496
405,0.0682496
406,0.0682496
407,0.0682496
408,0.0682496
409,0.0682496
410,0.0682496
411,0.0682496
412,0.0682496
413,0.0682496
414,0.0682496
415,0.0682496
416,0.0682496
417,0.0682496
418,0.0682496
419,0.0682496
420,0.0682496
420,0.0682496
421,0.0682496
422,0.0682496
423,0.0682496
424,0.0682496
425,0.0682496
426,0.0682496
427,0.0682496
427,0.0682496
428,0.0682496
429,0.0682496
430,0.0682496
431,0.0682496
432,0.0682496
433,0.0682496
434,0.0682496
435,0.0682496
436,0.0682496
436,0.0682496
437,0.0682496
438,0.0682496
439,0.0682496
440,0.0682496
441,0.0682496
442,0.0682496
442,0.0682496
443,0.0682496
444,0.0682496
445,0.0682496
446,0.0682496
447,0.0682496
448,0.0682496
449,0.0682496
450,0.0682496
450,0.0682496
451,0.0682496
452,0.0682496
453,0.0682496
454,0.0682496
455,0.0682496
456,0.0682496
457,0.0682496
458,0.0682496
458,0.0682496
459,0.0682496
460,0.0682496
461,0.0682496
462,0.0682496
463,0.0682496
463,0.0682496
464,0.0682496
465,0.0682496
466,0.0682496
467,0.0682496
468,0.0682496
469,0.0682496
470,0.0682496
471,0.0682496
471,0.0682496
472,0.0682496
473,0.0682496
474,0.0682496
475,0.0682496
476,0.0682496
477,0.0682496
478,0.0682496
479,0.0682496
479,0.0682496
480,0.0682496
481,0.0682496
482,0.0682496
483,0.0682496
484,0.0682496
485,0.0682496
486,0.0682496
487,0.0682496
487,0.0682496
488,0.0682496
489,0.0682496
490,0.0682496
491,0.0682496
492,0.0682496
493,0.0682496
494,0.0682496
495,0.0682496
495,0.0682496
496,0.0682496
497,0.0682496
498,0.0682496
499,0.0682496
500,0.0682496
501,0.0682496
501,0.0682496
502,0.0682496
503,0.0682496
504,0.0682496
505,0.0682496
506,0.0682496
