Time,score
54,0.214228
110,0.171275
171,0.171275
236,0.171275
236,0.171275
236,0.171275
236,0.171275
237,0.171275
237,0.171275
237,0.171275
237,0.171275
237,0.171275
237,0.171275
238,0.171275
238,0.171275
238,0.171275
238,0.171275
238,0.171275
238,0.171275
238,0.171275
239,0.171275
239,0.171275
239,0.171275
239,0.171275
239,0.171275
239,0.171275
240,0.171275
240,0.171275
240,0.171275
240,0.171275
240,0.171275
240,0.171275
240,0.171275
241,0.171275
241,0.171275
241,0.171275
241,0.171275
241,0.171275
241,0.171275
242,0.171275
242,0.171275
242,0.171275
242,0.171275
242,0.171275
242,0.171275
242,0.171275
243,0.171275
243,0.171275
243,0.171275
243,0.171275
243,0.171275
243,0.171275
243,0.171275
244,0.171275
244,0.171275
244,0.171275
244,0.171275
244,0.171275
244,0.171275
244,0.171275
245,0.171275
245,0.171275
245,0.171275
245,0.171275
245,0.171275
245,0.171275
246,0.171275
246,0.171275
246,0.171275
246,0.171275
246,0.171275
246,0.171275
246,0.171275
247,0.171275
247,0.171275
247,0.171275
247,0.171275
247,0.171275
247,0.171275
247,0.171275
248,0.171275
248,0.171275
248,0.171275
248,0.171275
248,0.171275
248,0.171275
248,0.171275
249,0.171275
249,0.171275
249,0.171275
249,0.171275
249,0.171275
249,0.171275
250,0.171275
250,0.171275
250,0.171275
250,0.171275
250,0.171275
250,0.171275
250,0.171275
251,0.171275
251,0.171275
251,0.171275
251,0.171275
251,0.171275
251,0.171275
251,0.171275
252,0.171275
252,0.171275
252,0.171275
252,0.171275
252,0.171275
252,0.171275
253,0.171275
253,0.171275
253,0.171275
253,0.171275
253,0.171275
253,0.171275
253,0.171275
254,0.171275
254,0.171275
254,0.171275
254,0.171275
254,0.171275
254,0.171275
255,0.171275
255,0.171275
255,0.171275
255,0.171275
255,0.171275
255,0.171275
255,0.171275
256,0.171275
256,0.171275
256,0.171275
256,0.171275
256,0.171275
256,0.171275
256,0.171275
257,0.171275
257,0.171275
257,0.171275
257,0.171275
257,0.171275
257,0.171275
257,0.171275
258,0.171275
258,0.171275
258,0.171275
258,0.171275
258,0.171275
258,0.171275
259,0.171275
259,0.171275
259,0.171275
259,0.171275
259,0.171275
259,0.171275
259,0.171275
260,0.171275
260,0.171275
260,0.171275
260,0.171275
260,0.171275
260,0.171275
260,0.171275
261,0.171275
261,0.171275
261,0.171275
261,0.171275
261,0.171275
261,0.171275
261,0.171275
262,0.171275
262,0.171275
262,0.171275
262,0.171275
262,0.171275
262,0.171275
263,0.171275
263,0.171275
263,0.171275
263,0.171275
263,0.171275
263,0.171275
263,0.171275
264,0.171275
264,0.171275
264,0.171275
264,0.171275
264,0.171275
264,0.171275
264,0.171275
265,0.171275
265,0.171275
265,0.171275
265,0.171275
265,0.171275
265,0.171275
266,0.171275
266,0.171275
266,0.171275
266,0.171275
266,0.171275
266,0.171275
266,0.171275
267,0.171275
267,0.171275
267,0.171275
267,0.171275
267,0.171275
267,0.171275
267,0.171275
268,0.171275
268,0.171275
268,0.171275
268,0.171275
268,0.171275
268,0.171275
268,0.171275
269,0.171275
269,0.171275
269,0.171275
269,0.171275
269,0.171275
269,0.171275
270,0.171275
270,0.171275
270,0.171275
270,0.171275
270,0.171275
270,0.171275
270,0.171275
271,0.171275
271,0.171275
271,0.171275
271,0.171275
271,0.171275
271,0.171275
271,0.171275
272,0.171275
272,0.171275
272,0.171275
272,0.171275
272,0.171275
272,0.171275
272,0.171275
273,0.171275
273,0.171275
273,0.171275
273,0.171275
273,0.171275
273,0.171275
274,0.171275
274,0.171275
274,0.171275
274,0.171275
274,0.171275
274,0.171275
274,0.171275
275,0.171275
275,0.171275
275,0.171275
275,0.171275
275,0.171275
275,0.171275
275,0.171275
276,0.171275
276,0.171275
276,0.171275
276,0.171275
276,0.171275
276,0.171275
276,0.171275
277,0.171275
277,0.171275
277,0.171275
277,0.171275
277,0.171275
277,0.171275
277,0.171275
278,0.171275
278,0.171275
278,0.171275
278,0.171275
278,0.171275
278,0.171275
278,0.171275
279,0.171275
279,0.171275
279,0.171275
279,0.171275
279,0.171275
279,0.171275
279,0.171275
280,0.171275
280,0.171275
280,0.171275
280,0.171275
280,0.171275
280,0.171275
280,0.171275
281,0.171275
281,0.171275
281,0.171275
281,0.171275
281,0.171275
281,0.171275
282,0.171275
282,0.171275
282,0.171275
282,0.171275
282,0.171275
282,0.171275
282,0.171275
282,0.171275
283,0.171275
283,0.171275
283,0.171275
283,0.171275
283,0.171275
283,0.171275
284,0.171275
284,0.171275
284,0.171275
284,0.171275
284,0.171275
284,0.171275
284,0.171275
284,0.171275
285,0.171275
285,0.171275
285,0.171275
285,0.171275
285,0.171275
285,0.171275
286,0.171275
286,0.171275
286,0.171275
286,0.171275
286,0.171275
286,0.171275
286,0.171275
286,0.171275
287,0.171275
287,0.171275
287,0.171275
287,0.171275
287,0.171275
287,0.171275
288,0.171275
288,0.171275
288,0.171275
288,0.171275
288,0.171275
288,0.171275
288,0.171275
289,0.171275
289,0.171275
289,0.171275
289,0.171275
289,0.171275
289,0.171275
289,0.171275
290,0.171275
290,0.171275
290,0.171275
290,0.171275
290,0.171275
290,0.171275
291,0.171275
291,0.171275
291,0.171275
291,0.171275
291,0.171275
291,0.171275
291,0.171275
292,0.171275
292,0.171275
292,0.171275
292,0.171275
292,0.171275
292,0.171275
292,0.171275
293,0.171275
293,0.171275
293,0.171275
293,0.171275
293,0.171275
293,0.171275
293,0.171275
294,0.171275
294,0.171275
294,0.171275
294,0.171275
294,0.171275
294,0.171275
294,0.171275
294,0.171275
295,0.171275
295,0.171275
295,0.171275
295,0.171275
295,0.171275
295,0.171275
295,0.171275
296,0.171275
296,0.171275
296,0.171275
296,0.171275
296,0.171275
296,0.171275
296,0.171275
297,0.171275
297,0.171275
297,0.171275
297,0.171275
297,0.171275
297,0.171275
297,0.171275
298,0.171275
298,0.171275
298,0.171275
298,0.171275
298,0.171275
298,0.171275
299,0.171275
299,0.171275
299,0.171275
299,0.171275
299,0.171275
299,0.171275
299,0.171275
300,0.171275
300,0.171275
300,0.171275
300,0.171275
300,0.171275
300,0.171275
300,0.171275
301,0.171275
301,0.171275
301,0.171275
301,0.171275
301,0.171275
301,0.171275
301,0.171275
302,0.171275
302,0.171275
302,0.171275
302,0.171275
302,0.171275
302,0.171275
302,0.171275
303,0.171275
303,0.171275
303,0.171275
303,0.171275
303,0.171275
303,0.171275
303,0.171275
304,0.171275
304,0.171275
304,0.171275
304,0.171275
304,0.171275
304,0.171275
305,0.171275
305,0.171275
305,0.171275
305,0.171275
305,0.171275
305,0.171275
305,0.171275
306,0.171275
306,0.171275
306,0.171275
306,0.171275
306,0.171275
306,0.171275
306,0.171275
307,0.171275
307,0.171275
307,0.171275
307,0.171275
307,0.171275
307,0.171275
307,0.171275
308,0.171275
308,0.171275
308,0.171275
308,0.171275
308,0.171275
308,0.171275
308,0.171275
309,0.171275
309,0.171275
309,0.171275
309,0.171275
309,0.171275
309,0.171275
309,0.171275
310,0.171275
310,0.171275
310,0.171275
310,0.171275
310,0.171275
310,0.171275
311,0.171275
311,0.171275
311,0.171275
311,0.171275
311,0.171275
311,0.171275
311,0.171275
312,0.171275
312,0.171275
312,0.171275
312,0.171275
312,0.171275
312,0.171275
312,0.171275
313,0.171275
313,0.171275
313,0.171275
313,0.171275
313,0.171275
313,0.171275
314,0.171275
314,0.171275
314,0.171275
314,0.171275
314,0.171275
314,0.171275
314,0.171275
315,0.171275
315,0.171275
315,0.171275
315,0.171275
315,0.171275
315,0.171275
315,0.171275
315,0.171275
316,0.171275
316,0.171275
316,0.171275
316,0.171275
316,0.171275
316,0.171275
316,0.171275
317,0.171275
317,0.171275
317,0.171275
317,0.171275
317,0.171275
317,0.171275
317,0.171275
318,0.171275
318,0.171275
318,0.171275
318,0.171275
318,0.171275
318,0.171275
318,0.171275
319,0.171275
319,0.171275
319,0.171275
319,0.171275
319,0.171275
319,0.171275
319,0.171275
320,0.171275
320,0.171275
320,0.171275
320,0.171275
320,0.171275
320,0.171275
320,0.171275
321,0.171275
321,0.171275
321,0.171275
321,0.171275
321,0.171275
321,0.171275
321,0.171275
322,0.171275
322,0.171275
322,0.171275
322,0.171275
322,0.171275
322,0.171275
322,0.171275
323,0.171275
323,0.171275
323,0.171275
323,0.171275
323,0.171275
323,0.171275
323,0.171275
324,0.171275
324,0.171275
324,0.171275
324,0.171275
324,0.171275
324,0.171275
324,0.171275
325,0.171275
325,0.171275
325,0.171275
325,0.171275
325,0.171275
325,0.171275
325,0.171275
326,0.171275
326,0.171275
326,0.171275
326,0.171275
326,0.171275
326,0.171275
326,0.171275
326,0.171275
327,0.171275
327,0.171275
327,0.171275
327,0.171275
327,0.171275
327,0.171275
327,0.171275
328,0.171275
328,0.171275
328,0.171275
328,0.171275
328,0.171275
328,0.171275
328,0.171275
329,0.171275
329,0.171275
329,0.171275
329,0.171275
329,0.171275
329,0.171275
330,0.171275
330,0.171275
330,0.171275
330,0.171275
330,0.171275
330,0.171275
330,0.171275
331,0.171275
331,0.171275
331,0.171275
331,0.171275
331,0.171275
331,0.171275
331,0.171275
332,0.171275
332,0.171275
332,0.171275
332,0.171275
332,0.171275
332,0.171275
332,0.171275
333,0.171275
333,0.171275
333,0.171275
333,0.171275
333,0.171275
333,0.171275
334,0.171275
334,0.171275
334,0.171275
334,0.171275
334,0.171275
334,0.171275
334,0.171275
335,0.171275
335,0.171275
335,0.171275
335,0.171275
335,0.171275
335,0.171275
336,0.171275
336,0.171275
336,0.171275
336,0.171275
336,0.171275
336,0.171275
336,0.171275
337,0.171275
337,0.171275
337,0.171275
337,0.171275
337,0.171275
337,0.171275
338,0.171275
338,0.171275
338,0.171275
338,0.171275
338,0.171275
338,0.171275
338,0.171275
339,0.171275
339,0.171275
339,0.171275
339,0.171275
339,0.171275
339,0.171275
339,0.171275
340,0.171275
340,0.171275
340,0.171275
340,0.171275
340,0.171275
340,0.171275
341,0.171275
341,0.171275
341,0.171275
341,0.171275
341,0.171275
341,0.171275
341,0.171275
342,0.171275
342,0.171275
342,0.171275
342,0.171275
342,0.171275
342,0.171275
343,0.171275
343,0.171275
343,0.171275
343,0.171275
343,0.171275
343,0.171275
343,0.171275
344,0.171275
344,0.171275
344,0.171275
344,0.171275
