Time,score
2,0.210053
3,0.234419
4,0.239391
5,0.240142
6,0.256735
7,0.249196
9,0.258222
10,0.263516
12,0.260557
14,0.261047
16,0.260003
18,0.27594
21,0.320301
24,0.316317
27,0.340516
30,0.361985
34,0.373493
38,0.37539
43,0.37758
48,0.387081
54,0.386784
60,0.387219
68,0.376594
76,0.376933
84,0.373127
94,0.372025
105,0.378154
117,0.38023
131,0.388617
146,0.389877
162,0.390145
181,0.391799
201,0.39179
224,0.39127
249,0.391273
277,0.392264
308,0.389788
342,0.390871
381,0.390871
423,0.389969
460,0.389969
460,0.389969
461,0.389969
461,0.389969
461,0.389969
461,0.389969
461,0.389969
461,0.389969
461,0.389969
462,0.389969
462,0.389969
462,0.389969
462,0.389969
462,0.389969
462,0.389969
462,0.389969
463,0.389969
463,0.389969
463,0.389969
463,0.389969
463,0.389969
463,0.389969
463,0.389969
464,0.389969
464,0.389969
464,0.389969
464,0.389969
464,0.389969
464,0.389969
464,0.389969
465,0.389969
465,0.389969
465,0.389969
465,0.389969
465,0.389969
465,0.389969
465,0.389969
466,0.389969
466,0.389969
466,0.389969
466,0.389969
466,0.389969
466,0.389969
466,0.389969
467,0.389969
467,0.389969
467,0.389969
467,0.389969
467,0.389969
467,0.389969
467,0.389969
467,0.389969
468,0.389969
468,0.389969
468,0.389969
468,0.389969
468,0.389969
468,0.389969
468,0.389969
469,0.389969
469,0.389969
469,0.389969
469,0.389969
469,0.389969
469,0.389969
469,0.389969
470,0.389969
470,0.389969
470,0.389969
470,0.389969
470,0.389969
470,0.389969
470,0.389969
471,0.389969
471,0.389969
471,0.389969
471,0.389969
471,0.389969
471,0.389969
471,0.389969
472,0.389969
472,0.389969
472,0.389969
472,0.389969
472,0.389969
472,0.389969
472,0.389969
473,0.389969
473,0.389969
473,0.389969
473,0.389969
473,0.389969
473,0.389969
473,0.389969
474,0.389969
474,0.389969
474,0.389969
474,0.389969
474,0.389969
474,0.389969
474,0.389969
475,0.389969
475,0.389969
475,0.389969
475,0.389969
475,0.389969
475,0.389969
475,0.389969
476,0.389969
476,0.389969
476,0.389969
476,0.389969
476,0.389969
476,0.389969
476,0.389969
477,0.389969
477,0.389969
477,0.389969
477,0.389969
477,0.389969
477,0.389969
477,0.389969
478,0.389969
478,0.389969
478,0.389969
478,0.389969
478,0.389969
478,0.389969
478,0.389969
479,0.389969
479,0.389969
479,0.389969
479,0.389969
479,0.389969
479,0.389969
479,0.389969
480,0.389969
480,0.389969
480,0.389969
480,0.389969
480,0.389969
480,0.389969
480,0.389969
481,0.389969
481,0.389969
481,0.389969
481,0.389969
481,0.389969
481,0.389969
481,0.389969
482,0.389969
482,0.389969
482,0.389969
482,0.389969
482,0.389969
482,0.389969
482,0.389969
483,0.389969
483,0.389969
483,0.389969
483,0.389969
483,0.389969
483,0.389969
483,0.389969
484,0.389969
484,0.389969
484,0.389969
484,0.389969
484,0.389969
484,0.389969
484,0.389969
485,0.389969
485,0.389969
485,0.389969
485,0.389969
485,0.389969
485,0.389969
485,0.389969
486,0.389969
486,0.389969
486,0.389969
486,0.389969
486,0.389969
486,0.389969
486,0.389969
487,0.389969
487,0.389969
487,0.389969
487,0.389969
487,0.389969
487,0.389969
487,0.389969
488,0.389969
488,0.389969
488,0.389969
488,0.389969
488,0.389969
488,0.389969
488,0.389969
489,0.389969
489,0.389969
489,0.389969
489,0.389969
489,0.389969
489,0.389969
489,0.389969
490,0.389969
490,0.389969
490,0.389969
490,0.389969
490,0.389969
490,0.389969
490,0.389969
491,0.389969
491,0.389969
491,0.389969
491,0.389969
491,0.389969
491,0.389969
491,0.389969
492,0.389969
492,0.389969
492,0.389969
492,0.389969
492,0.389969
492,0.389969
492,0.389969
493,0.389969
493,0.389969
493,0.389969
493,0.389969
493,0.389969
493,0.389969
493,0.389969
494,0.389969
494,0.389969
494,0.389969
494,0.389969
494,0.389969
494,0.389969
494,0.389969
495,0.389969
495,0.389969
495,0.389969
495,0.389969
495,0.389969
495,0.389969
495,0.389969
496,0.389969
496,0.389969
496,0.389969
496,0.389969
496,0.389969
496,0.389969
496,0.389969
497,0.389969
497,0.389969
497,0.389969
497,0.389969
497,0.389969
497,0.389969
497,0.389969
498,0.389969
498,0.389969
498,0.389969
498,0.389969
498,0.389969
498,0.389969
498,0.389969
499,0.389969
499,0.389969
499,0.389969
499,0.389969
499,0.389969
499,0.389969
499,0.389969
500,0.389969
500,0.389969
500,0.389969
500,0.389969
500,0.389969
500,0.389969
500,0.389969
501,0.389969
501,0.389969
501,0.389969
501,0.389969
501,0.389969
501,0.389969
501,0.389969
502,0.389969
502,0.389969
502,0.389969
502,0.389969
502,0.389969
