2.40536e-46
0.898924
2.45061e-30
5.27827e-71
2.46239e-38
2.21764e-55
3.14304e-25
4.70853e-09
2.99043e-26
2.299e-07
1.28904e-50
7.11113e-42
3.06003e-06
6.37571e-52
9.755e-07
1.59275e-08
4.65983e-21
1.09356e-14
2.39706e-16
5.08114e-38
2.16665e-22
1.935e-37
9.54186e-73
1.56574e-69
2.94632e-30
1.66647e-42
1.59949e-33
4.28166e-39
3.03372e-46
2.44987e-28
0.100399
1.97528e-19
9.77074e-05
1.30792e-60
1.03463e-44
9.45149e-13
5.15869e-10
1.78665e-10
1.96412e-14
0.000575661
2.82828e-28
4.65315e-47
2.79082e-15
2.78976e-20
3.07737e-24
2.86785e-39
5.06659e-49
2.08097e-35
6.35555e-70
1.01967e-63
